tr0005.jpg, 1049, 621, 1101, 639, 0.78, 0
tr0005.jpg, 910, 1432, 941, 1450, 0.95, 0
tr0005.jpg, 1263, 1430, 1282, 1456, 0.41, 0
tr0010.jpg, 730, 1039, 757, 1055, 0.87, 0
tr0017.jpg, 537, 528, 583, 549, 0.91, 0
tr0028.jpg, 736, 924, 764, 941, 0.5, 0
tr0030.jpg, 794, 1051, 836, 1069, 0.0, 0
tr0031.jpg, 624, 1619, 671, 1640, 0.88, 0
tr0040.jpg, 723, 560, 771, 588, 0.96, 0
tr0045.jpg, 609, 1160, 661, 1179, 0.13, 0
tr0047.jpg, 326, 887, 368, 910, 0.94, 0
tr0056.jpg, 416, 791, 461, 819, 0.95, 0
tr0061.jpg, 648, 1647, 683, 1672, 0.94, 0
tr0061.jpg, 753, 1647, 789, 1672, 0.95, 0
tr0074.jpg, 1129, 962, 1179, 983, 0.89, 0
tr0076.jpg, 845, 1561, 942, 1586, 0.43, 0
tr0082.jpg, 1206, 1567, 1242, 1593, 0.96, 0
tr0088.jpg, 341, 225, 379, 253, 0.94, 0
tr0089.jpg, 458, 1553, 501, 1581, 0.67, 0
tr0089.jpg, 845, 1602, 902, 1630, 0.86, 0
tr0094.jpg, 1222, 237, 1307, 263, 0.67, 0
tr0094.jpg, 716, 963, 797, 982, 0.89, 0
tr0098.jpg, 767, 444, 845, 469, 0.92, 0
tr0102.jpg, 634, 1032, 711, 1055, 0.02, 0
tr0121.jpg, 1136, 528, 1170, 551, 0.93, 0
tr0121.jpg, 297, 584, 334, 607, 0.89, 0
tr0125.jpg, 748, 1010, 841, 1030, 0.89, 0
tr0126.jpg, 783, 1733, 868, 1799, 0.29, 0
tr0132.jpg, 1306, 1088, 1359, 1115, 0.02, 0
tr0143.jpg, 360, 1423, 418, 1446, 0.24, 0
tr0151.jpg, 775, 543, 812, 571, 0.52, 0
tr0151.jpg, 318, 1061, 362, 1089, 0.81, 0
tr0152.jpg, 1075, 1305, 1127, 1330, 0.77, 0
tr0157.jpg, 732, 1444, 822, 1487, 0.07, 0
tr0157.jpg, 773, 1574, 835, 1594, 0.41, 0
tr0157.jpg, 440, 1739, 501, 1767, 0.28, 0
tr0167.jpg, 520, 1313, 834, 1381, 0.0, 0
tr0168.jpg, 546, 1382, 605, 1406, 0.0, 0
tr0169.jpg, 1235, 97, 1307, 115, 0.96, 0
tr0175.jpg, 1082, 274, 1164, 298, 0.95, 0
tr0175.jpg, 884, 807, 970, 825, 0.79, 0
tr0183.jpg, 590, 712, 663, 740, 0.31, 0
tr0214.jpg, 781, 1582, 817, 1598, 0.85, 0
tr0216.jpg, 685, 943, 722, 962, 0.01, 0
tr0221.jpg, 342, 662, 533, 682, 0.76, 0
tr0221.jpg, 662, 702, 853, 722, 0.9, 0
tr0225.jpg, 955, 379, 999, 397, 0.45, 0
tr0230.jpg, 582, 749, 620, 778, 0.95, 0
tr0235.jpg, 666, 1464, 707, 1492, 0.2, 0
tr0243.jpg, 1036, 1144, 1085, 1165, 0.9, 0
tr0245.jpg, 265, 1343, 309, 1361, 0.65, 0
tr0259.jpg, 307, 1283, 365, 1299, 0.77, 0
tr0264.jpg, 302, 776, 351, 806, 0.2, 0
tr0265.jpg, 544, 292, 571, 309, 0.67, 0
tr0269.jpg, 250, 96, 295, 112, 0.84, 0
tr0269.jpg, 556, 173, 617, 190, 0.78, 0
tr0271.jpg, 769, 1501, 825, 1535, 0.19, 0
tr0278.jpg, 473, 1295, 518, 1323, 0.96, 0
tr0285.jpg, 440, 801, 478, 829, 0.95, 0
tr0285.jpg, 534, 801, 573, 829, 0.96, 0
tr0285.jpg, 716, 941, 755, 969, 0.95, 0
tr0293.jpg, 608, 290, 679, 310, 0.92, 0
tr0293.jpg, 889, 828, 960, 848, 0.94, 0
tr0296.jpg, 171, 1017, 209, 1045, 0.94, 0
tr0296.jpg, 171, 1614, 209, 1642, 0.93, 0
tr0316.jpg, 1016, 1251, 1061, 1279, 0.93, 0
