tr0243.jpg,391.98553466796875,967.9140014648438,1040.875244140625,1006.480712890625,0.9625288248062134,1.0
tr0312.jpg,417.48651123046875,1269.619873046875,1118.3746337890625,1311.9197998046875,0.9935872554779053,1.0
tr0231.jpg,286.0986328125,490.5504150390625,1197.3541259765625,537.725341796875,0.966902494430542,1.0
tr0231.jpg,441.6190185546875,1542.24755859375,1281.79443359375,1585.27099609375,0.8791864514350891,1.0
tr0231.jpg,435.1582336425781,1430.43603515625,1224.552001953125,1472.2921142578125,0.7828676104545593,1.0
tr0227.jpg,367.82086181640625,1497.380859375,1062.5880126953125,1530.02392578125,0.995634138584137,1.0
tr0068.jpg,211.5803680419922,1100.2974853515625,1309.7276611328125,1147.32177734375,0.8882139921188354,1.0
tr0212.jpg,500.7022705078125,778.8187866210938,939.8394775390625,808.2504272460938,0.9815374612808228,1.0
tr0102.jpg,177.54310607910156,1401.963623046875,1217.6727294921875,1451.666259765625,0.9822542071342468,1.0
tr0102.jpg,211.33633422851562,1528.4072265625,1187.24462890625,1571.9825439453125,0.9681740999221802,1.0
tr0102.jpg,216.1027374267578,1647.5450439453125,1190.931396484375,1699.2021484375,0.9639803171157837,1.0
tr0230.jpg,337.5477294921875,1724.5289306640625,1122.432373046875,1765.2926025390625,0.9850116968154907,1.0
tr0294.jpg,331.41064453125,1406.7705078125,1155.0672607421875,1452.608642578125,0.996081531047821,1.0
tr0239.jpg,257.86865234375,620.7098388671875,1219.6087646484375,669.9533081054688,0.9739611744880676,1.0
tr0036.jpg,409.0196228027344,1434.5157470703125,1077.6182861328125,1478.932861328125,0.9961681962013245,1.0
tr0020.jpg,193.33529663085938,871.9085693359375,614.9119873046875,898.3868408203125,0.7240160703659058,0.0
tr0138.jpg,423.9718933105469,1266.807373046875,1175.4061279296875,1328.4027099609375,0.743849515914917,1.0
tr0143.jpg,343.96044921875,734.7274780273438,1213.697998046875,792.8104248046875,0.9608103036880493,1.0
tr0143.jpg,332.143310546875,1048.388671875,1240.312744140625,1103.726806640625,0.8546954989433289,1.0
tr0143.jpg,456.4825439453125,914.4899291992188,1142.865234375,970.4332275390625,0.8473693132400513,1.0
tr0143.jpg,369.1972351074219,848.5647583007812,1120.5142822265625,902.8844604492188,0.7633111476898193,1.0
tr0143.jpg,365.0826721191406,983.5690307617188,1184.7274169921875,1035.5361328125,0.7283925414085388,1.0
tr0143.jpg,364.8547058105469,1111.92236328125,1180.7269287109375,1167.544921875,0.7122002840042114,1.0
